ID,Wordform_ID,Example_ID,Index,Parameter_ID
convcosnoind-148-0,yeye-tree,convcosnoind-148,0,
convcosnoind-148-1,wa-thus,convcosnoind-148,1,
convcosnoind-148-2,re-emp,convcosnoind-148,2,
convcosnoind-148-3,kani-take-out-agtnmlz,convcosnoind-148,3,
convcosnoind-149-0,wa-thus,convcosnoind-149,0,
convcosnoind-149-1,re-emp,convcosnoind-149,1,
convcosnoind-149-2,tajne-3-pl,convcosnoind-149,2,
convcosnoind-150-0,tewi-3pro,convcosnoind-150,0,
convcosnoind-150-1,ma-rst,convcosnoind-150,1,
convcosnoind-150-3,ejne-1-2pro,convcosnoind-150,3,
convcosnoind-152-0,pirare-neg-exist,convcosnoind-152,0,
convcosnoind-152-1,en-prox-inan,convcosnoind-152,1,
convcosnoind-152-2,warai-like,convcosnoind-152,2,
convcosnoind-152-3,pirare-neg-exist,convcosnoind-152,3,
convcosnoind-153-1,warai-like,convcosnoind-153,1,
convcosnoind-153-2,tawara-too,convcosnoind-153,2,
convcosnoind-153-3,re-emp,convcosnoind-153,3,
convcosnoind-153-4,pirare-neg-exist,convcosnoind-153,4,
convcosnoind-153-6,ejka-right,convcosnoind-153,6,
convcosnoind-154-4,poye-above,convcosnoind-154,4,
convcosnoind-154-5,ma-rst,convcosnoind-154,5,
convcosnoind-155-0,turi-give-acnnmlz,convcosnoind-155,0,
convcosnoind-155-1,ma-rst,convcosnoind-155,1,
convcosnoind-155-2,po-loc,convcosnoind-155,2,
convcosnoind-155-3,ma-rst,convcosnoind-155,3,
convcosnoind-156-0,poroko-basket-sp,convcosnoind-156,0,
convcosnoind-157-0,nono-earth,convcosnoind-157,0,
convcosnoind-157-1,po-loc,convcosnoind-157,1,
convcosnoind-157-2,ma-rst,convcosnoind-157,2,
convcosnoind-157-3,ejne-1-2pro,convcosnoind-157,3,
convcosnoind-157-5,wejsape-cop-pfv,convcosnoind-157,5,
convcosnoind-158-0,enireno-now-nmlz,convcosnoind-158,0,
convcosnoind-158-1,ma-rst,convcosnoind-158,1,
convcosnoind-158-4,warai-like,convcosnoind-158,4,
convcosnoind-159-1,taki-cnfrm,convcosnoind-159,1,
convcosnoind-159-2,ejne-1-2pro,convcosnoind-159,2,
convcosnoind-159-3,yewenke-lk-ignorant,convcosnoind-159,3,
convcosnoind-160-0,tewi-3pro,convcosnoind-160,0,
convcosnoind-160-2,ma-rst,convcosnoind-160,2,
convestsjm-1-0,kwase-how,convestsjm-1,0,
convestsjm-1-1,ne-ints,convestsjm-1,1,
convestsjm-1-3,ti-hsy,convestsjm-1,3,
convestsjm-2-3,ejne-1-2pro,convestsjm-2,3,
convestsjm-2-5,ti-hsy,convestsjm-2,5,
convestsjm-3-1,neke-cntr,convestsjm-3,1,
convestsjm-3-2,ne-ints,convestsjm-3,2,
convestsjm-3-4,taki-cnfrm,convestsjm-3,4,
convestsjm-4-0,ejne-1-2pro,convestsjm-4,0,
convestsjm-4-1,yewenke-lk-ignorant,convestsjm-4,1,
convestsjm-4-4,taki-cnfrm,convestsjm-4,4,
convestsjm-4-5,wa-thus,convestsjm-4,5,
convestsjm-4-6,re-emp,convestsjm-4,6,
convestsjm-4-8,ejne-1-2pro,convestsjm-4,8,
convestsjm-5-1,neke-cntr,convestsjm-5,1,
convestsjm-5-2,ne-ints,convestsjm-5,2,
convestsjm-6-0,irejpe-then,convestsjm-6,0,
convestsjm-6-1,wa-thus,convestsjm-6,1,
convestsjm-6-2,re-emp,convestsjm-6,2,
convestsjm-7-2,ne-ints,convestsjm-7,2,
convestsjm-7-4,taki-cnfrm,convestsjm-7,4,
convestsjm-7-6,neke-cntr,convestsjm-7,6,
convestsjm-7-7,ne-ints,convestsjm-7,7,
convestsjm-7-8,ejne-1-2pro,convestsjm-7,8,
convestsjm-7-9,wepija-come-neg,convestsjm-7,9,
convestsjm-7-10,teijpo-far,convestsjm-7,10,
convestsjm-8-1,ejne-1-2pro,convestsjm-8,1,
convestsjm-8-3,intipijke-small,convestsjm-8,3,
convestsjm-8-4,ma-rst,convestsjm-8,4,
convestsjm-9-2,taki-cnfrm,convestsjm-9,2,
convestsjm-9-3,mukuton-child-pl,convestsjm-9,3,
convestsjm-9-4,taki-cnfrm,convestsjm-9,4,
convestsjm-10-0,tewi-3pro,convestsjm-10,0,
convestsjm-10-3,empamija-learn-neg,convestsjm-10,3,
convestsjm-11-0,tawara-too,convestsjm-11,0,
convestsjm-11-3,wire-1pro,convestsjm-11,3,
convestsjm-11-5,kwa-how,convestsjm-11,5,
convestsjm-11-7,mokontomo-2pl-pro,convestsjm-11,7,
convestsjm-11-9,taki-cnfrm,convestsjm-11,9,
convestsjm-11-10,teijpo-far,convestsjm-11,10,
convestsjm-11-11,jra-neg,convestsjm-11,11,
convestsjm-12-1,tewi-3pro,convestsjm-12,1,
convestsjm-12-2,yiwiti-lk-house-pert,convestsjm-12,2,
convestsjm-12-4,mokontomo-2pl-pro,convestsjm-12,4,
convestsjm-12-5,empamija-learn-neg,convestsjm-12,5,
convestsjm-12-6,tawara-too,convestsjm-12,6,
convestsjm-13-0,wire-1pro,convestsjm-13,0,
convestsjm-14-0,mukutom-child-pl,convestsjm-14,0,
convestsjm-14-2,uya-ratom-1-grandchild-pert-pl,convestsjm-14,2,
convestsjm-15-0,wire-1pro,convestsjm-15,0,
convestsjm-17-0,wire-1pro,convestsjm-17,0,
convestsjm-18-0,tawara-too,convestsjm-18,0,
convestsjm-18-1,ma-rst,convestsjm-18,1,
convestsjm-18-2,wire-1pro,convestsjm-18,2,
convestsjm-18-4,uya-ra-1-grandchild-pert,convestsjm-18,4,
convestsjm-18-5,peke-about,convestsjm-18,5,
convestsjm-19-0,empampejteke-learn-plur-pl-imp,convestsjm-19,0,
convestsjm-19-1,ta-say-ipfv,convestsjm-19,1,
convestsjm-19-2,wire-1pro,convestsjm-19,2,
convestsjm-19-3,ya-erg,convestsjm-19,3,
convestsjm-20-2,neke-cntr,convestsjm-20,2,
convestsjm-20-3,ne-ints,convestsjm-20,3,
convestsjm-21-1,moronkapo-make-suffer-des-ipfv,convestsjm-21,1,
convestsjm-21-2,jra-neg,convestsjm-21,2,
convestsjm-21-3,mokontomo-2pl-pro,convestsjm-21,3,
convestsjm-21-4,ya-erg,convestsjm-21,4,
convestsjm-21-5,empampejteke-learn-plur-pl-imp,convestsjm-21,5,
convestsjm-21-6,ta-say-ipfv,convestsjm-21,6,
convestsjm-21-7,wire-1pro,convestsjm-21,7,
convestsjm-21-8,ya-erg,convestsjm-21,8,
convestsjm-22-0,ire-3ana-inan,convestsjm-22,0,
convestsjm-22-2,taropo-say-des-ipfv,convestsjm-22,2,
convestsjm-22-3,jra-neg,convestsjm-22,3,
convestsjm-22-4,tajne-3-pl,convestsjm-22,4,
convestsjm-22-5,ya-erg,convestsjm-22,5,
convestsjm-22-6,uya-ratomo-1-grandchild-pert-pl,convestsjm-22,6,
convestsjm-23-0,waraijtokomo-man,convestsjm-23,0,
convestsjm-23-1,peke-about,convestsjm-23,1,
convestsjm-23-2,ma-rst,convestsjm-23,2,
convestsjm-24-1,mijna-there-all,convestsjm-24,1,
convestsjm-25-1,peke-about,convestsjm-25,1,
convestsjm-25-2,keyaja-think-neg,convestsjm-25,2,
convestsjm-26-0,empamtoj-learn-circ-nmlz,convestsjm-26,0,
convestsjm-26-2,peke-about,convestsjm-26,2,
convestsjm-27-0,tawaraij-too,convestsjm-27,0,
convestsjm-27-1,taki-cnfrm,convestsjm-27,1,
convestsjm-27-2,chikontomo-cop-ipfv-pl,convestsjm-27,2,
convestsjm-28-0,ente-here-loc,convestsjm-28,0,
convestsjm-28-1,ma-rst,convestsjm-28,1,
convestsjm-28-3,ne-ints,convestsjm-28,3,
convestsjm-28-4,teijpo-far,convestsjm-28,4,
convestsjm-28-5,jra-neg,convestsjm-28,5,
convestsjm-29-0,tawaraij-too,convestsjm-29,0,
convestsjm-29-1,pini-neg,convestsjm-29,1,
convestsjm-29-2,taki-cnfrm,convestsjm-29,2,
convestsjm-29-3,ejne-1-2pro,convestsjm-29,3,
convestsjm-30-0,ejne-1-2pro,convestsjm-30,0,
convestsjm-30-3,teijpo-far,convestsjm-30,3,
convestsjm-30-4,intipijke-small,convestsjm-30,4,
convestsjm-30-5,ejne-1-2pro,convestsjm-30,5,
convestsjm-31-0,minte-there-loc,convestsjm-31,0,
convestsjm-31-1,sa-eval,convestsjm-31,1,
convestsjm-31-2,ejne-1-2pro,convestsjm-31,2,
convestsjm-31-3,empamija-learn-neg,convestsjm-31,3,
convestsjm-31-5,tajne-3-pl,convestsjm-31,5,
convestsjm-31-6,ya-erg,convestsjm-31,6,
convestsjm-31-8,ejne-1-2pro,convestsjm-31,8,
convestsjm-31-9,yenepeja-send-away-neg,convestsjm-31,9,
convestsjm-31-12,neke-cntr,convestsjm-31,12,
convestsjm-31-13,ne-ints,convestsjm-31,13,
convestsjm-32-0,teijpo-far,convestsjm-32,0,
convestsjm-32-5,minte-there-loc,convestsjm-32,5,
convestsjm-32-6,sa-eval,convestsjm-32,6,
convestsjm-33-1,neke-cntr,convestsjm-33,1,
convestsjm-33-2,ne-ints,convestsjm-33,2,
convestsjm-34-1,taki-cnfrm,convestsjm-34,1,
convestsjm-34-2,tawara-too,convestsjm-34,2,
convestsjm-34-3,jra-neg,convestsjm-34,3,
convestsjm-35-0,ente-here-loc,convestsjm-35,0,
convestsjm-35-1,ma-rst,convestsjm-35,1,
convestsjm-35-2,teijpo-far,convestsjm-35,2,
convestsjm-35-3,jra-neg,convestsjm-35,3,
convestsjm-36-0,empamijakontomo-learn-neg-pl,convestsjm-36,0,
convestsjm-37-1,neke-cntr,convestsjm-37,1,
convestsjm-37-2,ne-ints,convestsjm-37,2,
convestsjm-37-4,chikontomo-cop-ipfv-pl,convestsjm-37,4,
convestsjm-37-5,tewisantomo-3pro-pl,convestsjm-37,5,
convestsjm-38-0,tawara-too,convestsjm-38,0,
convestsjm-38-1,wire-1pro,convestsjm-38,1,
convestsjm-39-0,tawara-too,convestsjm-39,0,
convestsjm-39-2,taki-cnfrm,convestsjm-39,2,
convestsjm-39-3,wire-1pro,convestsjm-39,3,
convestsjm-39-6,wire-1pro,convestsjm-39,6,
convestsjm-39-8,neke-cntr,convestsjm-39,8,
convestsjm-39-9,ne-ints,convestsjm-39,9,
convestsjm-39-10,wire-1pro,convestsjm-39,10,
convestsjm-40-1,wa-thus,convestsjm-40,1,
convestsjm-40-2,wire-1pro,convestsjm-40,2,
convestsjm-40-3,chi-cop-acnnmlz,convestsjm-40,3,
convestsjm-40-4,yawe-loc,convestsjm-40,4,
convestsjm-40-6,wire-1pro,convestsjm-40,6,
convestsjm-40-7,taki-cnfrm,convestsjm-40,7,
convestsjm-41-0,minte-there-loc,convestsjm-41,0,
convestsjm-41-1,sa-eval,convestsjm-41,1,
convestsjm-41-6,peke-about,convestsjm-41,6,
convestsjm-42-0,tawara-too,convestsjm-42,0,
convestsjm-42-2,taki-cnfrm,convestsjm-42,2,
convestsjm-42-3,wire-1pro,convestsjm-42,3,
convestsjm-42-4,empamija-learn-neg,convestsjm-42,4,
convestsjm-42-7,wire-1pro,convestsjm-42,7,
convestsjm-43-2,neke-cntr,convestsjm-43,2,
convestsjm-43-3,ne-ints,convestsjm-43,3,
convestsjm-44-2,neke-cntr,convestsjm-44,2,
convestsjm-44-3,ne-ints,convestsjm-44,3,
convestsjm-44-4,pirare-neg-exist,convestsjm-44,4,
convestsjm-44-6,yapijtomo-old,convestsjm-44,6,
convestsjm-44-8,neke-cntr,convestsjm-44,8,
convestsjm-44-9,ne-ints,convestsjm-44,9,
convestsjm-44-10,wire-1pro,convestsjm-44,10,
convestsjm-45-0,wa-thus,convestsjm-45,0,
convestsjm-45-1,re-emp,convestsjm-45,1,
convestsjm-46-0,wire-1pro,convestsjm-46,0,
convestsjm-46-1,tawara-too,convestsjm-46,1,
convestsjm-46-2,re-emp,convestsjm-46,2,
convestsjm-46-3,wire-1pro,convestsjm-46,3,
convestsjm-46-4,tajpetiri-say-plur-ipfv,convestsjm-46,4,
convestsjm-47-0,wire-1pro,convestsjm-47,0,
convestsjm-47-2,chiyawe-when,convestsjm-47,2,
convestsjm-47-6,chiyawe-when,convestsjm-47,6,
convestsjm-47-8,wire-1pro,convestsjm-47,8,
convestsjm-48-0,wire-1pro,convestsjm-48,0,
convestsjm-48-4,mukutomo-child-pl,convestsjm-48,4,
convestsjm-49-2,re-emp,convestsjm-49,2,
convestsjm-49-4,ma-rst,convestsjm-49,4,
convestsjm-50-0,wa-thus,convestsjm-50,0,
convestsjm-50-3,yawe-loc,convestsjm-50,3,
convestsjm-50-4,senejkaja-stay-neg,convestsjm-50,4,
convestsjm-51-1,moronkaja-make-suffer-neg,convestsjm-51,1,
convestsjm-51-3,wire-1pro,convestsjm-51,3,
convestsjm-52-0,ta-say-ipfv,convestsjm-52,0,
convestsjm-52-1,wire-1pro,convestsjm-52,1,
convestsjm-52-2,ya-erg,convestsjm-52,2,
convestsjm-52-3,wire-1pro,convestsjm-52,3,
convestsjm-53-1,wire-1pro,convestsjm-53,1,
convestsjm-53-3,tewi-3pro,convestsjm-53,3,
convestsjm-53-4,pojte-want-acnnmlz,convestsjm-53,4,
convestsjm-53-6,mokontomo-2pl-pro,convestsjm-53,6,
convestsjm-53-7,ya-erg,convestsjm-53,7,
convestsjm-53-8,ta-say-ipfv,convestsjm-53,8,
convestsjm-53-9,wire-1pro,convestsjm-53,9,
convestsjm-53-10,ya-erg,convestsjm-53,10,
convestsjm-53-11,uya-ra-1-grandchild-pert,convestsjm-53,11,
convestsjm-54-1,moronkapo-make-suffer-des-ipfv,convestsjm-54,1,
convestsjm-54-2,mokontomo-2pl-pro,convestsjm-54,2,
convestsjm-54-3,ya-erg,convestsjm-54,3,
convestsjm-55-0,ati-what,convestsjm-55,0,
convestsjm-55-1,re-emp,convestsjm-55,1,
convestsjm-55-2,warai-like,convestsjm-55,2,
convestsjm-55-3,yawakaja-sow-neg,convestsjm-55,3,
convestsjm-55-4,ta-say-ipfv,convestsjm-55,4,
convestsjm-55-5,wire-1pro,convestsjm-55,5,
convestsjm-55-6,ya-erg,convestsjm-55,6,
convestsjm-55-7,uya-ra-1-grandchild-pert,convestsjm-55,7,
convestsjm-56-0,nope-good,convestsjm-56,0,
convestsjm-56-1,neke-cntr,convestsjm-56,1,
convestsjm-56-2,ne-ints,convestsjm-56,2,
convestsjm-56-5,yawe-loc,convestsjm-56,5,
convestsjm-57-1,peke-about,convestsjm-57,1,
convestsjm-57-3,nope-good,convestsjm-57,3,
convestsjm-57-4,wire-1pro,convestsjm-57,4,
convestsjm-57-7,wejsaj-cop-pfv,convestsjm-57,7,
convestsjm-57-8,wire-1pro,convestsjm-57,8,
convestsjm-58-1,neke-cntr,convestsjm-58,1,
convestsjm-58-2,ne-ints,convestsjm-58,2,
convestsjm-58-3,iyawe-3-loc,convestsjm-58,3,
convestsjm-58-4,taki-cnfrm,convestsjm-58,4,
convestsjm-58-5,minte-there-loc,convestsjm-58,5,
convestsjm-58-6,sa-eval,convestsjm-58,6,
convestsjm-58-7,ejne-1-2pro,convestsjm-58,7,
convestsjm-58-8,empamija-learn-neg,convestsjm-58,8,
convestsjm-58-9,tajne-3-pl,convestsjm-58,9,
convestsjm-58-10,ya-erg,convestsjm-58,10,
convestsjm-58-12,neke-cntr,convestsjm-58,12,
convestsjm-59-1,neke-cntr,convestsjm-59,1,
convestsjm-59-2,ne-ints,convestsjm-59,2,
convestsjm-59-3,toto-non-indian,convestsjm-59,3,
convestsjm-60-2,tewi-3pro,convestsjm-60,2,
convestsjm-60-3,maniki-rel-anim,convestsjm-60,3,
convestsjm-60-4,taki-cnfrm,convestsjm-60,4,
convestsjm-60-5,minte-there-loc,convestsjm-60,5,
convestsjm-60-6,sa-eval,convestsjm-60,6,
convestsjm-60-7,empamija-learn-neg,convestsjm-60,7,
convestsjm-60-9,neke-cntr,convestsjm-60,9,
convestsjm-60-10,ne-ints,convestsjm-60,10,
convestsjm-60-11,indigena-indigenous-person,convestsjm-60,11,
convestsjm-61-1,wejsape-cop-pfv,convestsjm-61,1,
convestsjm-61-2,toto-non-indian,convestsjm-61,2,
convestsjm-61-4,tototomo-non-indian-pl,convestsjm-61,4,
convestsjm-62-0,wa-thus,convestsjm-62,0,
convestsjm-62-2,taki-cnfrm,convestsjm-62,2,
convestsjm-62-3,onono-another,convestsjm-62,3,
convestsjm-62-4,taki-cnfrm,convestsjm-62,4,
convestsjm-62-5,empamijakontomo-learn-neg-pl,convestsjm-62,5,
convestsjm-63-1,wejpo-come-des-ipfv,convestsjm-63,1,
convestsjm-63-3,tajne-3-pl,convestsjm-63,3,
convestsjm-63-4,yareja-bring-neg,convestsjm-63,4,
convestsjm-64-0,tawara-too,convestsjm-64,0,
convestsjm-64-1,ma-rst,convestsjm-64,1,
convestsjm-64-2,taki-cnfrm,convestsjm-64,2,
convestsjm-64-4,neke-cntr,convestsjm-64,4,
convestsjm-65-0,tawara-too,convestsjm-65,0,
convestsjm-65-1,jra-neg,convestsjm-65,1,
convestsjm-65-2,taki-cnfrm,convestsjm-65,2,
convestsjm-66-2,minte-there-loc,convestsjm-66,2,
convestsjm-66-3,empamipeke-learn-prog-tr,convestsjm-66,3,
convestsjm-66-4,maniki-rel-anim,convestsjm-66,4,
convestsjm-66-5,taki-cnfrm,convestsjm-66,5,
convestsjm-67-0,tajtoj-say-circ-nmlz,convestsjm-67,0,
convestsjm-67-2,minte-there-loc,convestsjm-67,2,
convestsjm-67-3,sa-eval,convestsjm-67,3,
convestsjm-67-4,empamiri-learn-ipfv,convestsjm-67,4,
convestsjm-68-1,peke-about,convestsjm-68,1,
convestsjm-69-1,neke-cntr,convestsjm-69,1,
convestsjm-69-2,ne-ints,convestsjm-69,2,
convestsjm-69-3,nope-good,convestsjm-69,3,
convestsjm-70-0,tawara-too,convestsjm-70,0,
convestsjm-70-3,taki-cnfrm,convestsjm-70,3,
convestsjm-70-4,tawara-too,convestsjm-70,4,
convestsjm-70-5,jra-neg,convestsjm-70,5,
convestsjm-71-0,tajne-3-pl,convestsjm-71,0,
convestsjm-72-1,neke-cntr,convestsjm-72,1,
convestsjm-72-2,empamija-learn-neg,convestsjm-72,2,
convestsjm-72-6,ta-say-ipfv,convestsjm-72,6,
convestsjm-72-7,tajne-3-pl,convestsjm-72,7,
convestsjm-72-8,ya-erg,convestsjm-72,8,
convestsjm-73-1,taki-cnfrm,convestsjm-73,1,
convestsjm-73-2,tawara-too,convestsjm-73,2,
convestsjm-73-3,jra-neg,convestsjm-73,3,
convestsjm-73-4,ente-here-loc,convestsjm-73,4,
convestsjm-73-5,nope-good,convestsjm-73,5,
convestsjm-74-1,kwa-how,convestsjm-74,1,
convestsjm-75-0,irejpe-then,convestsjm-75,0,
convestsjm-75-1,tawara-too,convestsjm-75,1,
convestsjm-75-2,re-emp,convestsjm-75,2,
convestsjm-75-3,wire-1pro,convestsjm-75,3,
convestsjm-75-4,ya-erg,convestsjm-75,4,
convestsjm-75-5,taro-say-ipfv,convestsjm-75,5,
convestsjm-75-6,sukase-all,convestsjm-75,6,
convestsjm-76-0,ente-here-loc,convestsjm-76,0,
convestsjm-77-0,ejne-1-2pro,convestsjm-77,0,
convestsjm-77-3,peke-about,convestsjm-77,3,
convestsjm-77-4,sukase-all,convestsjm-77,4,
convestsjm-78-0,sukase-all,convestsjm-78,0,
convestsjm-78-1,penare-before,convestsjm-78,1,
convestsjm-78-3,pirare-neg-exist,convestsjm-78,3,
convestsjm-79-1,neke-cntr,convestsjm-79,1,
convestsjm-79-2,ne-ints,convestsjm-79,2,
convestsjm-79-3,yepematopo-pay-circ-nmlz,convestsjm-79,3,
convestsjm-80-0,wire-1pro,convestsjm-80,0,
convestsjm-80-1,mukuru-child-pert,convestsjm-80,1,
convestsjm-80-2,tawara-too,convestsjm-80,2,
convestsjm-80-3,re-emp,convestsjm-80,3,
convestsjm-80-5,mijna-there-all,convestsjm-80,5,
convestsjm-80-6,ijteri-3-go-ipfv,convestsjm-80,6,
convestsjm-81-0,wire-1pro,convestsjm-81,0,
convestsjm-81-2,peke-about,convestsjm-81,2,
convestsjm-82-1,wejsape-cop-pfv,convestsjm-82,1,
convestsjm-82-2,empamija-learn-neg,convestsjm-82,2,
convestsjm-82-3,ma-rst,convestsjm-82,3,
convestsjm-83-1,ma-rst,convestsjm-83,1,
convestsjm-84-0,irejpe-then,convestsjm-84,0,
convestsjm-84-1,mijna-there-all,convestsjm-84,1,
convestsjm-84-2,sa-eval,convestsjm-84,2,
convestsjm-84-4,neke-cntr,convestsjm-84,4,
convestsjm-84-5,ne-ints,convestsjm-84,5,
convestsjm-85-0,mijna-there-all,convestsjm-85,0,
convestsjm-85-1,wire-1pro,convestsjm-85,1,
convestsjm-85-2,ya-erg,convestsjm-85,2,
convestsjm-86-0,ijtetojpe-3-go-fut,convestsjm-86,0,
convestsjm-87-0,irejpe-then,convestsjm-87,0,
convestsjm-87-2,ke-ins,convestsjm-87,2,
convestsjm-87-3,ana-1-3pro,convestsjm-87,3,
convestsjm-88-2,ana-1-3pro,convestsjm-88,2,
convestsjm-88-3,warotatopo-work-circ-nmlz,convestsjm-88,3,
convestsjm-88-4,jra-neg,convestsjm-88,4,
convestsjm-89-0,pirare-neg-exist,convestsjm-89,0,
convestsjm-90-0,ana-1-3pro,convestsjm-90,0,
convestsjm-90-4,ejpina-often,convestsjm-90,4,
convestsjm-90-5,sa-eval,convestsjm-90,5,
convestsjm-91-0,ire-3ana-inan,convestsjm-91,0,
convestsjm-91-2,ma-rst,convestsjm-91,2,
convestsjm-92-0,wire-1pro,convestsjm-92,0,
convestsjm-92-1,mukuru-child-pert,convestsjm-92,1,
convestsjm-92-3,maniki-rel-anim,convestsjm-92,3,
convestsjm-93-0,mijna-there-all,convestsjm-93,0,
convestsjm-93-1,sa-eval,convestsjm-93,1,
convestsjm-93-2,empamija-learn-neg,convestsjm-93,2,
convestsjm-94-0,pirare-neg-exist,convestsjm-94,0,
convestsjm-94-1,ana-1-3pro,convestsjm-94,1,
convestsjm-94-2,yepematopo-pay-circ-nmlz,convestsjm-94,2,
convestsjm-94-3,jra-neg,convestsjm-94,3,
convestsjm-96-0,sukase-all,convestsjm-96,0,
convestsjm-96-1,irejpe-then,convestsjm-96,1,
convestsjm-97-1,neke-cntr,convestsjm-97,1,
convestsjm-97-2,ne-ints,convestsjm-97,2,
convestsjm-97-4,tajne-3-pl,convestsjm-97,4,
convestsjm-97-7,irejpe-then,convestsjm-97,7,
convestsjm-98-0,empamija-learn-neg,convestsjm-98,0,
convestsjm-98-2,tewi-3pro,convestsjm-98,2,
convestsjm-98-3,ma-rst,convestsjm-98,3,
convestsjm-99-2,ma-rst,convestsjm-99,2,
convestsjm-100-0,mijna-there-all,convestsjm-100,0,
convestsjm-100-1,sa-eval,convestsjm-100,1,
convestsjm-100-2,empamija-learn-neg,convestsjm-100,2,
convestsjm-100-4,wire-1pro,convestsjm-100,4,
convestsjm-100-5,mukuru-child-pert,convestsjm-100,5,
convestsjm-100-6,maniki-rel-anim,convestsjm-100,6,
convestsjm-101-0,mmm-yes,convestsjm-101,0,
convestsjm-101-1,tawara-too,convestsjm-101,1,
convestsjm-101-2,taki-cnfrm,convestsjm-101,2,
convestsjm-102-0,tawara-too,convestsjm-102,0,
convestsjm-102-1,jra-neg,convestsjm-102,1,
convestsjm-102-2,taki-cnfrm,convestsjm-102,2,
convestsjm-103-1,empamija-learn-neg,convestsjm-103,1,
convestsjm-103-2,maniki-rel-anim,convestsjm-103,2,
convestsjm-103-3,taki-cnfrm,convestsjm-103,3,
convestsjm-103-4,tapojteja-3p-want-neg,convestsjm-103,4,
convestsjm-104-0,wire-1pro,convestsjm-104,0,
convestsjm-104-3,neke-cntr,convestsjm-104,3,
convestsjm-104-4,ne-ints,convestsjm-104,4,
convrisamaj-1-0,ati-what,convrisamaj-1,0,
convrisamaj-1-1,re-emp,convrisamaj-1,1,
convrisamaj-1-2,warai-like,convrisamaj-1,2,
convrisamaj-1-3,mere-2pro,convrisamaj-1,3,
convrisamaj-1-4,iniri-see-ipfv,convrisamaj-1,4,
convrisamaj-1-5,irejpe-then,convrisamaj-1,5,
convrisamaj-1-6,meyarika-2-laugh-ipfv,convrisamaj-1,6,
convrisamaj-1-7,ti-hsy,convrisamaj-1,7,
convrisamaj-2-0,meyaruwari-2-laugh-ipfv,convrisamaj-2,0,
convrisamaj-2-1,mepekepene-2-alone,convrisamaj-2,1,
convrisamaj-3-0,ejne-1-2pro,convrisamaj-3,0,
convrisamaj-3-1,pekepene-alone,convrisamaj-3,1,
convrisamaj-3-2,ejne-1-2pro,convrisamaj-3,2,
convrisamaj-3-3,yaruwaja-laugh-neg,convrisamaj-3,3,
convrisamaj-3-4,enka-right,convrisamaj-3,4,
convrisamaj-3-5,wanene-aunt,convrisamaj-3,5,
convrisamaj-4-0,wire-1pro,convrisamaj-4,0,
convrisamaj-5-0,ejne-1-2pro,convrisamaj-5,0,
convrisamaj-5-1,yaruwari-laugh-ipfv,convrisamaj-5,1,
convrisamaj-5-2,tajne-3-pl,convrisamaj-5,2,
convrisamaj-5-3,yakarama-tell-acnnmlz,convrisamaj-5,3,
convrisamaj-5-4,peke-about,convrisamaj-5,4,
convrisamaj-5-5,re-emp,convrisamaj-5,5,
convrisamaj-5-6,nwa-thus,convrisamaj-5,6,
convrisamaj-5-7,re-emp,convrisamaj-5,7,
convrisamaj-5-8,nope-good,convrisamaj-5,8,
convrisamaj-5-9,esene-see-self-ipfv,convrisamaj-5,9,
convrisamaj-5-10,mare-rel-inan,convrisamaj-5,10,
convrisamaj-5-11,tawara-too,convrisamaj-5,11,
convrisamaj-5-12,neke-cntr,convrisamaj-5,12,
convrisamaj-5-13,ne-ints,convrisamaj-5,13,
convrisamaj-5-14,enka-right,convrisamaj-5,14,
convrisamaj-6-0,kwase-how,convrisamaj-6,0,
convrisamaj-6-1,ejne-1-2pro,convrisamaj-6,1,
convrisamaj-6-2,yaruwari-laugh-ipfv,convrisamaj-6,2,
convrisamaj-7-0,wire-1pro,convrisamaj-7,0,
convrisamaj-7-1,yaruwakem-laugh-acnnmlz-prop-nmlz,convrisamaj-7,1,
convrisamaj-7-2,pinire-neg,convrisamaj-7,2,
convrisamaj-7-3,mekisantomo-dist-anim-pl,convrisamaj-7,3,
convrisamaj-7-5,tajtane-say-cncs,convrisamaj-7,5,
convrisamaj-8-0,ki-ugh,convrisamaj-8,0,
convrisamaj-8-1,mokontomo-2pl-pro,convrisamaj-8,1,
convrisamaj-8-2,serekapo-become-tired-des-ipfv,convrisamaj-8,2,
convrisamaj-8-3,jra-neg,convrisamaj-8,3,
convrisamaj-8-4,ka-q,convrisamaj-8,4,
convrisamaj-8-5,mokontomo-2pl-pro,convrisamaj-8,5,
convrisamaj-8-6,yaruwari-laugh-ipfv,convrisamaj-8,6,
convrisamaj-8-7,wire-1pro,convrisamaj-8,7,
convrisamaj-8-9,taro-say-ipfv,convrisamaj-8,9,
convrisamaj-8-10,wire-1pro,convrisamaj-8,10,
convrisamaj-8-11,ta-say-ipfv,convrisamaj-8,11,
convrisamaj-8-12,ta-like,convrisamaj-8,12,
convrisamaj-8-13,wire-1pro,convrisamaj-8,13,
convrisamaj-8-14,ya-erg,convrisamaj-8,14,
convrisamaj-9-0,tewi-3pro,convrisamaj-9,0,
convrisamaj-9-1,neke-cntr,convrisamaj-9,1,
convrisamaj-9-2,ne-ints,convrisamaj-9,2,
convrisamaj-9-3,tajne-3-pl,convrisamaj-9,3,
convrisamaj-9-4,yakarama-tell-acnnmlz,convrisamaj-9,4,
convrisamaj-9-5,pokono-about-nmlz,convrisamaj-9,5,
