ID,Wordform_ID,Morph_ID,Index,Gloss_ID
chiyakon-friend-0,chiyakon-friend,chiyakon-friend,0,friend
ichemi-put-ptcp-nmlz-0,ichemi-put-ptcp-nmlz,i-put,0,put
ichemi-put-ptcp-nmlz-1,ichemi-put-ptcp-nmlz,cheptcp,1,ptcp
ichemi-put-ptcp-nmlz-2,ichemi-put-ptcp-nmlz,minmlz,2,nmlz
piuj-rustle-0,piuj-rustle,piuj-rustle,0,rustle
eseneja-see-self-neg-1,eseneja-see-self-neg,janeg,1,neg
waimukontom-speak-ipfv-pl-0,waimukontom-speak-ipfv-pl,waimu-speak,0,speak
waimukontom-speak-ipfv-pl-1,waimukontom-speak-ipfv-pl,ri-zero,1,ipfv
waimukontom-speak-ipfv-pl-2,waimukontom-speak-ipfv-pl,kontompl,2,pl
itajpe-hear-pst-acnnmlz-0,itajpe-hear-pst-acnnmlz,ita-hear,0,hear
itajpe-hear-pst-acnnmlz-1,itajpe-hear-pst-acnnmlz,jpenmlz,1,"pst,acnnmlz"
chimajpe-path-pst-0,chimajpe-path-pst,chima-path,0,path
chimajpe-path-pst-1,chimajpe-path-pst,jpepst1,1,pst
yarepejse-bring-plur-pst-0,yarepejse-bring-plur-pst,yare-bring,0,bring
yarepejse-bring-plur-pst-1,yarepejse-bring-plur-pst,plur2,1,plur
yarepejse-bring-plur-pst-2,yarepejse-bring-plur-pst,sepst,2,pst
chimarijpe-path-pert-pst-0,chimarijpe-path-pert-pst,chima-path,0,path
chimarijpe-path-pert-pst-1,chimarijpe-path-pert-pst,ripert,1,pert
chimarijpe-path-pert-pst-2,chimarijpe-path-pert-pst,jpepst1,2,pst
inonori-3-earth-pert-0,inonori-3-earth-pert,i31,0,3
inonori-3-earth-pert-1,inonori-3-earth-pert,nono-earth,1,earth
inonori-3-earth-pert-2,inonori-3-earth-pert,ripert,2,pert
semekija-defend-neg-0,semekija-defend-neg,semeki-defend,0,defend
semekija-defend-neg-1,semekija-defend-neg,janeg,1,neg
yakonojpe-lk-younger-sister-of-woman-pert-pst-0,yakonojpe-lk-younger-sister-of-woman-pert-pst,ylk,0,lk
yakonojpe-lk-younger-sister-of-woman-pert-pst-1,yakonojpe-lk-younger-sister-of-woman-pert-pst,akono-younger-sister-of-woman,1,younger-sister-of-woman
yakonojpe-lk-younger-sister-of-woman-pert-pst-2,yakonojpe-lk-younger-sister-of-woman-pert-pst,rupert-zero,2,pert
yakonojpe-lk-younger-sister-of-woman-pert-pst-3,yakonojpe-lk-younger-sister-of-woman-pert-pst,jpepst1,3,pst
yenke-drink-imp-0,yenke-drink-imp,yen-drink,0,drink
yenke-drink-imp-1,yenke-drink-imp,keimp,1,imp
yensem-drink-ptcp-nmlz-0,yensem-drink-ptcp-nmlz,yen-drink,0,drink
yensem-drink-ptcp-nmlz-1,yensem-drink-ptcp-nmlz,septcp,1,ptcp
yensem-drink-ptcp-nmlz-2,yensem-drink-ptcp-nmlz,mnmlz,2,nmlz
sempinukuja-close-eyes-neg-0,sempinukuja-close-eyes-neg,sempinuku-close-eyes,0,close-eyes
sempinukuja-close-eyes-neg-1,sempinukuja-close-eyes-neg,janeg,1,neg
intojpano-see-fut-concl-0,intojpano-see-fut-concl,in-see,0,see
intojpano-see-fut-concl-1,intojpano-see-fut-concl,tojpanofut,1,"fut,concl"
meintojpano-2-see-fut-concl-0,meintojpano-2-see-fut-concl,me2,0,2
meintojpano-2-see-fut-concl-1,meintojpano-2-see-fut-concl,in-see,1,see
meintojpano-2-see-fut-concl-2,meintojpano-2-see-fut-concl,tojpanofut,2,"fut,concl"
mewenkepiri-2-forget-ipfv-0,mewenkepiri-2-forget-ipfv,me2,0,2
mewenkepiri-2-forget-ipfv-1,mewenkepiri-2-forget-ipfv,wenkepi-forget-1,1,forget
mewenkepiri-2-forget-ipfv-2,mewenkepiri-2-forget-ipfv,ri-ri,2,ipfv
mewenkepiri-2-forget-ipfv-1-0,mewenkepiri-2-forget-ipfv-1,me2,0,2
mewenkepiri-2-forget-ipfv-1-1,mewenkepiri-2-forget-ipfv-1,wenkepi-forget-1,1,forget
mewenkepiri-2-forget-ipfv-1-2,mewenkepiri-2-forget-ipfv-1,ri,2,ipfv
wenkejne-forget-inf-0,wenkejne-forget-inf,wenkej-forget,0,forget
wenkejne-forget-inf-1,wenkejne-forget-inf,neinf,1,inf
peremekiri-speak-ipfv-0,peremekiri-speak-ipfv,peremeki-speak,0,speak
peremekiri-speak-ipfv-1,peremekiri-speak-ipfv,ri-ri,1,ipfv
epepeke-escape-prog-tr-0,epepeke-escape-prog-tr,epe-escape,0,escape
epepeke-escape-prog-tr-1,epepeke-escape-prog-tr,pekeprog,1,"prog,tr"
yapejpetiri-grab-plur-ipfv-0,yapejpetiri-grab-plur-ipfv,yapej-grab,0,grab
yapejpetiri-grab-plur-ipfv-1,yapejpetiri-grab-plur-ipfv,plur1,1,plur
yapejpetiri-grab-plur-ipfv-2,yapejpetiri-grab-plur-ipfv,ri,2,ipfv
wenkepija-forget-neg-1-0,wenkepija-forget-neg-1,wenkepi-forget,0,forget
wenkepija-forget-neg-1-1,wenkepija-forget-neg-1,janeg,1,neg
itateke-hear-pl-imp-0,itateke-hear-pl-imp,ita-hear,0,hear
itateke-hear-pl-imp-1,itateke-hear-pl-imp,tepl,1,pl
itateke-hear-pl-imp-2,itateke-hear-pl-imp,keimp,2,imp
waijteri-head-pert-0,waijteri-head-pert,waijte-head,0,head
waijteri-head-pert-1,waijteri-head-pert,ripert,1,pert
semopejnepeke-cry-plur-prog-intr-0,semopejnepeke-cry-plur-prog-intr,semo-cry,0,cry
semopejnepeke-cry-plur-prog-intr-1,semopejnepeke-cry-plur-prog-intr,plur2,1,plur
semopejnepeke-cry-plur-prog-intr-2,semopejnepeke-cry-plur-prog-intr,nepeke,2,"prog,intr"
meyipi-2-mountain-pert-0,meyipi-2-mountain-pert,me2,0,2
meyipi-2-mountain-pert-1,meyipi-2-mountain-pert,yipi-mountain,1,mountain
meyipi-2-mountain-pert-2,meyipi-2-mountain-pert,rupert-zero,2,pert
mewaimuja-2-speak-neg-0,mewaimuja-2-speak-neg,me2,0,2
mewaimuja-2-speak-neg-1,mewaimuja-2-speak-neg,waimu-speak,1,speak
mewaimuja-2-speak-neg-2,mewaimuja-2-speak-neg,janeg,2,neg
menono-2-earth-pert-0,menono-2-earth-pert,me2,0,2
menono-2-earth-pert-1,menono-2-earth-pert,nono-earth,1,earth
menono-2-earth-pert-2,menono-2-earth-pert,rupert-zero,2,pert
itapeke-hear-prog-tr-0,itapeke-hear-prog-tr,ita-hear,0,hear
itapeke-hear-prog-tr-1,itapeke-hear-prog-tr,pekeprog,1,"prog,tr"
anajmotom-2-grandmother-pert-pl-0,anajmotom-2-grandmother-pert-pl,a2,0,2
anajmotom-2-grandmother-pert-pl-1,anajmotom-2-grandmother-pert-pl,najmo-grandmother,1,grandmother
anajmotom-2-grandmother-pert-pl-2,anajmotom-2-grandmother-pert-pl,rupert-zero,2,pert
anajmotom-2-grandmother-pert-pl-3,anajmotom-2-grandmother-pert-pl,tompl,3,pl
peremekija-speak-neg-0,peremekija-speak-neg,peremeki-speak,0,speak
peremekija-speak-neg-1,peremekija-speak-neg,janeg,1,neg
semejke-defend-imp-0,semejke-defend-imp,semej-defend,0,defend
semejke-defend-imp-1,semejke-defend-imp,keimp,1,imp
tetopo-go-circ-nmlz-0,tetopo-go-circ-nmlz,te-go,0,go
tetopo-go-circ-nmlz-1,tetopo-go-circ-nmlz,toponmlz,1,"circ,nmlz"
kaimotatopo-hunt-circ-nmlz-1,kaimotatopo-hunt-circ-nmlz,toponmlz,1,"circ,nmlz"
wepijrama-come-proh-0,wepijrama-come-proh,wepi-come,0,come
wepijrama-come-proh-1,wepijrama-come-proh,jramaproh,1,proh
aya-ra-2-grandchild-pert-0,aya-ra-2-grandchild-pert,a2,0,2
aya-ra-2-grandchild-pert-1,aya-ra-2-grandchild-pert,ya-ra-grandchild,1,grandchild
aya-ra-2-grandchild-pert-2,aya-ra-2-grandchild-pert,rupert-zero,2,pert
nonoke-earth-prop-0,nonoke-earth-prop,nono-earth,0,earth
nonoke-earth-prop-1,nonoke-earth-prop,keprop,1,prop
unono-1-earth-pert-0,unono-1-earth-pert,u1,0,1
unono-1-earth-pert-1,unono-1-earth-pert,nono-earth,1,earth
unono-1-earth-pert-2,unono-1-earth-pert,rupert-zero,2,pert
kapitan-chief-0,kapitan-chief,kapitan-chief,0,chief
yapijton-old-0,yapijton-old,yapijton-old,0,old
kerejne-old-pl-0,kerejne-old-pl,kere-old,0,old
kerejne-old-pl-1,kerejne-old-pl,jnepl1,1,pl
wejpejsape-come-plur-pfv-0,wejpejsape-come-plur-pfv,wej-come,0,come
wejpejsape-come-plur-pfv-1,wejpejsape-come-plur-pfv,plur2,1,plur
wejpejsape-come-plur-pfv-2,wejpejsape-come-plur-pfv,sapepfv,2,pfv
keyamaja-raise-neg-1,keyamaja-raise-neg,janeg,1,neg
yewuku-answer-acnnmlz-0,yewuku-answer-acnnmlz,yewuku-answer,0,answer
yewuku-answer-acnnmlz-1,yewuku-answer-acnnmlz,rinmlz-zero,1,acnnmlz
paka-cow-0,paka-cow,paka-cow,0,cow
kuyuwi-bird-sp-0,kuyuwi-bird-sp,kuyuwi-bird-sp,0,"bird,sp"
yeneke-eat-meat-imp-0,yeneke-eat-meat-imp,yene-eat-meat,0,eat-meat
yeneke-eat-meat-imp-1,yeneke-eat-meat-imp,keimp,1,imp
serejne-bitter-manioc-pl-0,serejne-bitter-manioc-pl,sere-bitter-manioc,0,bitter-manioc
serejne-bitter-manioc-pl-1,serejne-bitter-manioc-pl,jnepl1,1,pl
wurijyantom-woman-pl-0,wurijyantom-woman-pl,wurijyan-woman,0,woman
wurijyantom-woman-pl-1,wurijyantom-woman-pl,tompl,1,pl
nwa-glute-0,nwa-glute,nwa-glute,0,glute
tui-give-hort-0,tui-give-hort,tu-give,0,give
tui-give-hort-1,tui-give-hort,ihort,1,hort
chimakontomo-path-pl-0,chimakontomo-path-pl,chima-path,0,path
chimakontomo-path-pl-1,chimakontomo-path-pl,kontomopl,1,pl
pipiri-bactris-gasipaes-0,pipiri-bactris-gasipaes,pipiri-bactris-gasipaes,0,bactris-gasipaes
yakata-dig-out-motimp-0,yakata-dig-out-motimp,yaka-dig-out,0,dig-out
yakata-dig-out-motimp-1,yakata-dig-out-motimp,tamotimp,1,motimp
tewine-3-from-1-0,tewine-3-from-1,te-3,0,3
tewine-3-from-1-1,tewine-3-from-1,wine-from-1,1,from
winijsajkonton-sleep-pfv-pl-0,winijsajkonton-sleep-pfv-pl,winij-sleep,0,sleep
winijsajkonton-sleep-pfv-pl-1,winijsajkonton-sleep-pfv-pl,sajpfv,1,pfv
winijsajkonton-sleep-pfv-pl-2,winijsajkonton-sleep-pfv-pl,kontonpl,2,pl
winijpejse-sleep-plur-pst-0,winijpejse-sleep-plur-pst,winij-sleep,0,sleep
winijpejse-sleep-plur-pst-1,winijpejse-sleep-plur-pst,plur2,1,plur
winijpejse-sleep-plur-pst-2,winijpejse-sleep-plur-pst,sepst,2,pst
wepejsaj-kill-plur-pfv-0,wepejsaj-kill-plur-pfv,we-kill,0,kill
wepejsaj-kill-plur-pfv-1,wepejsaj-kill-plur-pfv,plur2,1,plur
wepejsaj-kill-plur-pfv-2,wepejsaj-kill-plur-pfv,sajpfv,2,pfv
menwa-2-glute-pert-0,menwa-2-glute-pert,me2,0,2
menwa-2-glute-pert-1,menwa-2-glute-pert,nwa-glute,1,glute
menwa-2-glute-pert-2,menwa-2-glute-pert,rupert-zero,2,pert
epese-escape-sup-0,epese-escape-sup,epe-escape,0,escape
epese-escape-sup-1,epese-escape-sup,septcp,1,sup
yipitomojpe-mountain-pl-pst-0,yipitomojpe-mountain-pl-pst,yipi-mountain,0,mountain
yipitomojpe-mountain-pl-pst-1,yipitomojpe-mountain-pl-pst,tomopl,1,pl
yipitomojpe-mountain-pl-pst-2,yipitomojpe-mountain-pl-pst,jpepst1,2,pst
yipikontomojpe-mountain-pl-pst-0,yipikontomojpe-mountain-pl-pst,yipi-mountain,0,mountain
yipikontomojpe-mountain-pl-pst-1,yipikontomojpe-mountain-pl-pst,kontomopl,1,pl
yipikontomojpe-mountain-pl-pst-2,yipikontomojpe-mountain-pl-pst,jpepst1,2,pst
torote-cemetery-0,torote-cemetery,torote-cemetery,0,cemetery
yawaranatom-yawarana-pl-0,yawaranatom-yawarana-pl,yawarana-yawarana,0,yawarana
yawaranatom-yawarana-pl-1,yawaranatom-yawarana-pl,tompl,1,pl
patatejpe-village-npert-pst-0,patatejpe-village-npert-pst,pata-village,0,village
patatejpe-village-npert-pst-1,patatejpe-village-npert-pst,tenpert,1,npert
patatejpe-village-npert-pst-2,patatejpe-village-npert-pst,jpepst1,2,pst
enirom-now-nmlz-0,enirom-now-nmlz,eniro-now,0,now
enirom-now-nmlz-1,enirom-now-nmlz,mnmlz,1,nmlz
semakontomo-die-ipfv-pl-0,semakontomo-die-ipfv-pl,sema-die,0,die
semakontomo-die-ipfv-pl-1,semakontomo-die-ipfv-pl,ri-zero,1,ipfv
semakontomo-die-ipfv-pl-2,semakontomo-die-ipfv-pl,kontomopl,2,pl
itunakontomojpe-3-water-pert-pl-pst-0,itunakontomojpe-3-water-pert-pl-pst,i31,0,3
itunakontomojpe-3-water-pert-pl-pst-1,itunakontomojpe-3-water-pert-pl-pst,tuna-water,1,water
itunakontomojpe-3-water-pert-pl-pst-2,itunakontomojpe-3-water-pert-pl-pst,rupert-zero,2,pert
itunakontomojpe-3-water-pert-pl-pst-3,itunakontomojpe-3-water-pert-pl-pst,kontomopl,3,pl
itunakontomojpe-3-water-pert-pl-pst-4,itunakontomojpe-3-water-pert-pl-pst,jpepst1,4,pst
wejsajkontomo-cop-pfv-pl-0,wejsajkontomo-cop-pfv-pl,wej-cop,0,cop
wejsajkontomo-cop-pfv-pl-1,wejsajkontomo-cop-pfv-pl,sajpfv,1,pfv
wejsajkontomo-cop-pfv-pl-2,wejsajkontomo-cop-pfv-pl,kontomopl,2,pl
meinija-2-see-neg-0,meinija-2-see-neg,me2,0,2
meinija-2-see-neg-1,meinija-2-see-neg,ini-see,1,see
meinija-2-see-neg-2,meinija-2-see-neg,janeg,2,neg
tairi-3p-put-ipfv-0,tairi-3p-put-ipfv,ta-3,0,3p
tairi-3p-put-ipfv-1,tairi-3p-put-ipfv,i-put,1,put
tairi-3p-put-ipfv-2,tairi-3p-put-ipfv,ri,2,ipfv
chimakontomojpe-path-pl-pst-0,chimakontomojpe-path-pl-pst,chima-path,0,path
chimakontomojpe-path-pl-pst-1,chimakontomojpe-path-pl-pst,kontomopl,1,pl
chimakontomojpe-path-pl-pst-2,chimakontomojpe-path-pl-pst,jpepst1,2,pst
ipejse-put-plur-pst-0,ipejse-put-plur-pst,i-put,0,put
ipejse-put-plur-pst-1,ipejse-put-plur-pst,plur2,1,plur
ipejse-put-plur-pst-2,ipejse-put-plur-pst,sepst,2,pst
tepetijpe-go-plur-pst-1,tepetijpe-go-plur-pst,jpepst1,1,pst
anta-island-0,anta-island,anta-island,0,island
tepeti-go-plur-ipfv-1,tepeti-go-plur-ipfv,ri-zero,1,ipfv
ini-see-ipfv-0,ini-see-ipfv,ini-see,0,see
ini-see-ipfv-1,ini-see-ipfv,ri-zero,1,ipfv
esepo-detrz-loc-0,esepo-detrz-loc,dt7,0,detrz
esepo-detrz-loc-1,esepo-detrz-loc,po-loc,1,loc
unajmotomo-1-grandmother-pert-pl-0,unajmotomo-1-grandmother-pert-pl,u1,0,1
unajmotomo-1-grandmother-pert-pl-1,unajmotomo-1-grandmother-pert-pl,najmo-grandmother,1,grandmother
unajmotomo-1-grandmother-pert-pl-2,unajmotomo-1-grandmother-pert-pl,rupert-zero,2,pert
unajmotomo-1-grandmother-pert-pl-3,unajmotomo-1-grandmother-pert-pl,tomopl,3,pl
mesemekija-2-defend-neg-0,mesemekija-2-defend-neg,me2,0,2
mesemekija-2-defend-neg-1,mesemekija-2-defend-neg,semeki-defend,1,defend
mesemekija-2-defend-neg-2,mesemekija-2-defend-neg,janeg,2,neg
semeki-defend-acnnmlz-0,semeki-defend-acnnmlz,semeki-defend,0,defend
semeki-defend-acnnmlz-1,semeki-defend-acnnmlz,rinmlz-zero,1,acnnmlz
menonori-2-earth-pert-0,menonori-2-earth-pert,me2,0,2
menonori-2-earth-pert-1,menonori-2-earth-pert,nono-earth,1,earth
menonori-2-earth-pert-2,menonori-2-earth-pert,ripert,2,pert
najpitomojne-grandfather-pl-pl-0,najpitomojne-grandfather-pl-pl,najpi-grandfather,0,grandfather
najpitomojne-grandfather-pl-pl-1,najpitomojne-grandfather-pl-pl,tomopl,1,pl
najpitomojne-grandfather-pl-pl-2,najpitomojne-grandfather-pl-pl,jnepl1,2,pl
tetojpano-go-fut-concl-0,tetojpano-go-fut-concl,te-go,0,go
tetojpano-go-fut-concl-1,tetojpano-go-fut-concl,tojpanofut,1,"fut,concl"
sempinujsaj-close-eyes-abs-nmlz-0,sempinujsaj-close-eyes-abs-nmlz,sempinuj-close-eyes,0,close-eyes
sempinujsaj-close-eyes-abs-nmlz-1,sempinujsaj-close-eyes-abs-nmlz,sajnmlz,1,"abs,nmlz"
uya-raton-1-grandchild-pert-pl-0,uya-raton-1-grandchild-pert-pl,u1,0,1
uya-raton-1-grandchild-pert-pl-1,uya-raton-1-grandchild-pert-pl,ya-ra-grandchild,1,grandchild
uya-raton-1-grandchild-pert-pl-2,uya-raton-1-grandchild-pert-pl,rupert-zero,2,pert
uya-raton-1-grandchild-pert-pl-3,uya-raton-1-grandchild-pert-pl,tonpl,3,pl
yenepetojpano-send-away-fut-concl-0,yenepetojpano-send-away-fut-concl,yenepe-send-away,0,send-away
yenepetojpano-send-away-fut-concl-1,yenepetojpano-send-away-fut-concl,tojpanofut,1,"fut,concl"
unajpitomo-1-grandfather-pert-pl-0,unajpitomo-1-grandfather-pert-pl,u1,0,1
unajpitomo-1-grandfather-pert-pl-1,unajpitomo-1-grandfather-pert-pl,najpi-grandfather,1,grandfather
unajpitomo-1-grandfather-pert-pl-2,unajpitomo-1-grandfather-pert-pl,rupert-zero,2,pert
unajpitomo-1-grandfather-pert-pl-3,unajpitomo-1-grandfather-pert-pl,tomopl,3,pl
ijtejpekontomo-3-go-pst-pl-0,ijtejpekontomo-3-go-pst-pl,ij3,0,3
ijtejpekontomo-3-go-pst-pl-1,ijtejpekontomo-3-go-pst-pl,te-go,1,go
ijtejpekontomo-3-go-pst-pl-2,ijtejpekontomo-3-go-pst-pl,jpepst1,2,pst
ijtejpekontomo-3-go-pst-pl-3,ijtejpekontomo-3-go-pst-pl,kontomopl,3,pl
wanapu-savannah-0,wanapu-savannah,wanapu-savannah,0,savannah
wanenetom-aunt-pl-0,wanenetom-aunt-pl,wanene-aunt,0,aunt
wanenetom-aunt-pl-1,wanenetom-aunt-pl,tompl,1,pl
najpitomo-grandfather-pl-0,najpitomo-grandfather-pl,najpi-grandfather,0,grandfather
najpitomo-grandfather-pl-1,najpitomo-grandfather-pl,tomopl,1,pl
utesaj-1-go-pfv-0,utesaj-1-go-pfv,u1,0,1
utesaj-1-go-pfv-1,utesaj-1-go-pfv,te-go,1,go
utesaj-1-go-pfv-2,utesaj-1-go-pfv,sajpfv,2,pfv
weretasare-arrive-imn-0,weretasare-arrive-imn,wereta-arrive,0,arrive
weretasare-arrive-imn-1,weretasare-arrive-imn,sareimn,1,imn
sempinujsare-close-eyes-imn-0,sempinujsare-close-eyes-imn,sempinuj-close-eyes,0,close-eyes
sempinujsare-close-eyes-imn-1,sempinujsare-close-eyes-imn,sareimn,1,imn
yipijne-mountain-pl-0,yipijne-mountain-pl,yipi-mountain,0,mountain
yipijne-mountain-pl-1,yipijne-mountain-pl,jnepl1,1,pl
sempinujtopo-close-eyes-circ-nmlz-0,sempinujtopo-close-eyes-circ-nmlz,sempinuj-close-eyes,0,close-eyes
sempinujtopo-close-eyes-circ-nmlz-1,sempinujtopo-close-eyes-circ-nmlz,toponmlz,1,"circ,nmlz"
uyipi-1-mountain-pert-0,uyipi-1-mountain-pert,u1,0,1
uyipi-1-mountain-pert-1,uyipi-1-mountain-pert,yipi-mountain,1,mountain
uyipi-1-mountain-pert-2,uyipi-1-mountain-pert,rupert-zero,2,pert
senkasare-finish-imn-1,senkasare-finish-imn,sareimn,1,imn
yipijpe-mountain-pst-0,yipijpe-mountain-pst,yipi-mountain,0,mountain
yipijpe-mountain-pst-1,yipijpe-mountain-pst,jpepst1,1,pst
wintika-disappear-acnnmlz-0,wintika-disappear-acnnmlz,wintika-disappear,0,disappear
wintika-disappear-acnnmlz-1,wintika-disappear-acnnmlz,rinmlz-zero,1,acnnmlz
parangana-pot-0,parangana-pot,parangana-pot,0,pot
yarepejteke-bring-plur-pl-imp-0,yarepejteke-bring-plur-pl-imp,yare-bring,0,bring
yarepejteke-bring-plur-pl-imp-1,yarepejteke-bring-plur-pl-imp,plur2,1,plur
yarepejteke-bring-plur-pl-imp-2,yarepejteke-bring-plur-pl-imp,tepl,2,pl
yarepejteke-bring-plur-pl-imp-3,yarepejteke-bring-plur-pl-imp,keimp,3,imp
yamaneri-make-acnnmlz-0,yamaneri-make-acnnmlz,yamane-make,0,make
yamaneri-make-acnnmlz-1,yamaneri-make-acnnmlz,rinmlz,1,acnnmlz
kuruwa-coroba-palm-0,kuruwa-coroba-palm,kuruwa-coroba-palm,0,coroba-palm
seremanepeke-eat-prog-intr-1,seremanepeke-eat-prog-intr,nepeke,1,"prog,intr"
tayojmari-3p-mix-ipfv-0,tayojmari-3p-mix-ipfv,ta-3,0,3p
tayojmari-3p-mix-ipfv-1,tayojmari-3p-mix-ipfv,yojma-mix,1,mix
tayojmari-3p-mix-ipfv-2,tayojmari-3p-mix-ipfv,ri,2,ipfv
tesekem-prop-name-prop-nmlz-0,tesekem-prop-name-prop-nmlz,tprop,0,prop
tesekem-prop-name-prop-nmlz-1,tesekem-prop-name-prop-nmlz,ese-name,1,name
tesekem-prop-name-prop-nmlz-2,tesekem-prop-name-prop-nmlz,keprop,2,prop
tesekem-prop-name-prop-nmlz-3,tesekem-prop-name-prop-nmlz,mnmlz,3,nmlz
yaka-dig-out-ipfv-0,yaka-dig-out-ipfv,yaka-dig-out,0,dig-out
yaka-dig-out-ipfv-1,yaka-dig-out-ipfv,ri-zero,1,ipfv
mewejka-2-fall-ipfv-0,mewejka-2-fall-ipfv,me2,0,2
mewejka-2-fall-ipfv-1,mewejka-2-fall-ipfv,wejka-fall,1,fall
mewejka-2-fall-ipfv-2,mewejka-2-fall-ipfv,ri-zero,2,ipfv
yojmatopo-mix-circ-nmlz-0,yojmatopo-mix-circ-nmlz,yojma-mix,0,mix
yojmatopo-mix-circ-nmlz-1,yojmatopo-mix-circ-nmlz,toponmlz,1,"circ,nmlz"
merejne-2pro-pl-0,merejne-2pro-pl,mere-2pro,0,2pro
merejne-2pro-pl-1,merejne-2pro-pl,jnepl1,1,pl
kerepijke-old-dim-0,kerepijke-old-dim,kere-old,0,old
kerepijke-old-dim-1,kerepijke-old-dim,pijkedim,1,dim
yateno-loc-nmlz-0,yateno-loc-nmlz,yate-loc,0,loc
yateno-loc-nmlz-1,yateno-loc-nmlz,nonmlz,1,nmlz
uyeri-1-tooth-pert-0,uyeri-1-tooth-pert,u1,0,1
uyeri-1-tooth-pert-1,uyeri-1-tooth-pert,ye-tooth,1,tooth
uyeri-1-tooth-pert-2,uyeri-1-tooth-pert,ripert,2,pert
yemetopo-eat-fruits-eggs-soup-circ-nmlz-0,yemetopo-eat-fruits-eggs-soup-circ-nmlz,yeme-eat-fruits-eggs-soup,0,eat-fruits-eggs-soup
yemetopo-eat-fruits-eggs-soup-circ-nmlz-1,yemetopo-eat-fruits-eggs-soup-circ-nmlz,toponmlz,1,"circ,nmlz"
yamanetane-make-cncs-0,yamanetane-make-cncs,yamane-make,0,make
yamanetane-make-cncs-1,yamanetane-make-cncs,tanecncs,1,cncs
tayamanejpe-3p-make-pst-0,tayamanejpe-3p-make-pst,ta-3,0,3p
tayamanejpe-3p-make-pst-1,tayamanejpe-3p-make-pst,yamane-make,1,make
tayamanejpe-3p-make-pst-2,tayamanejpe-3p-make-pst,jpepst1,2,pst
tayujwa-3p-burn-ipfv-0,tayujwa-3p-burn-ipfv,ta-3,0,3p
tayujwa-3p-burn-ipfv-1,tayujwa-3p-burn-ipfv,yujwa-burn,1,burn
tayujwa-3p-burn-ipfv-2,tayujwa-3p-burn-ipfv,ri-zero,2,ipfv
wejkari-fall-acnnmlz-0,wejkari-fall-acnnmlz,wejka-fall,0,fall
wejkari-fall-acnnmlz-1,wejkari-fall-acnnmlz,rinmlz,1,acnnmlz
uyepematojpe-1-pay-fut-0,uyepematojpe-1-pay-fut,u1,0,1
uyepematojpe-1-pay-fut-1,uyepematojpe-1-pay-fut,yepema-pay,1,pay
uyepematojpe-1-pay-fut-2,uyepematojpe-1-pay-fut,tojpefut,2,fut
yokipeke-eat-starch-prog-tr-0,yokipeke-eat-starch-prog-tr,yoki-eat-starch,0,eat-starch
yokipeke-eat-starch-prog-tr-1,yokipeke-eat-starch-prog-tr,pekeprog,1,"prog,tr"
yamanijpe-make-pst-0,yamanijpe-make-pst,yamani-make,0,make
yamanijpe-make-pst-1,yamanijpe-make-pst,jpepst1,1,pst
asamo-cry-acnnmlz-0,asamo-cry-acnnmlz,asamo-cry,0,cry
asamo-cry-acnnmlz-1,asamo-cry-acnnmlz,rinmlz-zero,1,acnnmlz
yempekapori-offend-des-ipfv-0,yempekapori-offend-des-ipfv,yempeka-offend,0,offend
yempekapori-offend-des-ipfv-1,yempekapori-offend-des-ipfv,podes,1,des
yempekapori-offend-des-ipfv-2,yempekapori-offend-des-ipfv,ri,2,ipfv
uyaperi-1-lk-arm-wing-pert-0,uyaperi-1-lk-arm-wing-pert,u1,0,1
uyaperi-1-lk-arm-wing-pert-1,uyaperi-1-lk-arm-wing-pert,ylk,1,lk
uyaperi-1-lk-arm-wing-pert-2,uyaperi-1-lk-arm-wing-pert,ape-arm-wing,2,arm-wing
uyaperi-1-lk-arm-wing-pert-3,uyaperi-1-lk-arm-wing-pert,ripert,3,pert
meyiwij-2-lk-house-pert-0,meyiwij-2-lk-house-pert,me2,0,2
meyiwij-2-lk-house-pert-1,meyiwij-2-lk-house-pert,ylk,1,lk
meyiwij-2-lk-house-pert-2,meyiwij-2-lk-house-pert,iwij-house,2,house
meyiwij-2-lk-house-pert-3,meyiwij-2-lk-house-pert,rupert-zero,3,pert
empami-learn-acnnmlz-0,empami-learn-acnnmlz,empami-learn,0,learn
empami-learn-acnnmlz-1,empami-learn-acnnmlz,rinmlz-zero,1,acnnmlz
takontomo-other-pl-0,takontomo-other-pl,takon-other,0,other
takontomo-other-pl-1,takontomo-other-pl,tomopl,1,pl
waimujnari-speak-ipfv-neg-0,waimujnari-speak-ipfv-neg,waimu-speak,0,speak
waimujnari-speak-ipfv-neg-1,waimujnari-speak-ipfv-neg,ri-zero,1,ipfv
waimujnari-speak-ipfv-neg-2,waimujnari-speak-ipfv-neg,jnarineg,2,neg
takerej-3-relative-pert-0,takerej-3-relative-pert,it3,0,3
takerej-3-relative-pert-1,takerej-3-relative-pert,akere-relative-1,1,relative
takerej-3-relative-pert-2,takerej-3-relative-pert,jpert,2,pert
wintikatojpano-disappear-fut-concl-0,wintikatojpano-disappear-fut-concl,wintika-disappear,0,disappear
wintikatojpano-disappear-fut-concl-1,wintikatojpano-disappear-fut-concl,tojpanofut,1,"fut,concl"
wintikasare-disappear-imn-0,wintikasare-disappear-imn,wintika-disappear,0,disappear
wintikasare-disappear-imn-1,wintikasare-disappear-imn,sareimn,1,imn
